"id","authorship","affiliation"
"30864","22606","284"
"30865","22609","316"
"30866","22610","316"
"30867","22611","316"
"30868","22240","92"
"30869","21813","405"
"30870","22060","122"
"30871","22539","122"
"30872","22502","712"
"30873","22901","129"
"30874","21918","129"
"30875","22037","231"
"30876","22334","1520"
"30877","22335","1520"
"30878","22336","1520"
"30879","21819","217"
"30880","22599","217"
"30881","22915","217"
"30883","22138","22"
"30884","22139","22"
"30885","22491","22"
"30886","22633","22"
"30887","22685","22"
"30888","22686","22"
"30889","22879","630"
"30890","22880","630"
"30891","22882","630"
"30892","22883","630"
"30893","21673","1391"
"30894","21949","1370"
"30895","21966","166"
"30896","22841","166"
"30898","22303","4303"
"30899","21800","91"
"30900","22594","91"
"30901","22741","91"
"30902","22744","91"
"30903","22745","91"
"30904","22746","91"
"30905","22747","91"
"30906","22602","2854"
"30907","21771","963"
"30908","22794","963"
"30909","22795","963"
"30910","22085","963"
"30913","21727","1061"
"30914","22493","218"
"30915","22494","218"
"30916","22495","218"
"30917","22612","218"
"30918","22613","218"
"30919","22614","218"
"30920","22871","565"
"30921","22075","189"
"30922","22078","205"
"30923","21804","205"
"30924","21805","205"
"30925","21780","692"
"30926","21781","692"
"30927","21782","692"
"30928","21783","692"
"30929","21784","692"
"30930","21785","692"
"30931","22508","692"
"30932","22509","692"
"30933","22512","4304"
"30934","21710","365"
"30935","22076","941"
"30936","22106","3378"
"30937","22107","3378"
"30938","22203","2198"
"30939","22205","2198"
"30940","21875","2308"
"30941","21876","2308"
"30942","22473","278"
"30943","22475","278"
"30944","21811","498"
"30945","21669","882"
"30946","21670","882"
"30947","21671","882"
"30948","21672","882"
"30949","21652","4246"
"30950","21654","4246"
"30951","21881","3405"
"30952","22636","3763"
"30953","22638","3763"
"30954","22639","3763"
"30955","22640","3763"
"30956","22641","3763"
"30957","22642","3763"
"30958","22645","3763"
"30959","22938","320"
"30960","22217","33"
"30961","22396","33"
"30962","22094","816"
"30963","22095","816"
"30964","22242","25"
"30965","22243","25"
"30966","22768","25"
"30967","22769","25"
"30968","21831","727"
"30969","21833","727"
"30970","21865","727"
"30971","22064","727"
"30972","22065","727"
"30973","22392","23"
"30975","22159","136"
"30976","22160","136"
"30977","22161","136"
"30978","22595","3375"
"30979","22934","2908"
"30980","21824","1951"
"30981","22771","1241"
"30982","21720","3264"
"30983","21874","1096"
"30984","22091","3344"
"30985","22317","2627"
"30986","22181","1512"
"30987","22567","1512"
"30988","22382","184"
"30989","22383","184"
"30990","21857","184"
"30991","22658","184"
"30992","22660","184"
"30993","22661","184"
"30994","21991","501"
"30995","22380","501"
"30996","22600","2252"
"30997","22377","155"
"30998","22564","155"
"30999","22501","3421"
"31000","22497","671"
"31001","22924","2200"
"31002","21916","120"
"31003","21925","120"
"31004","22029","120"
"31005","22030","120"
"31006","22031","120"
"31007","22032","120"
"31008","22033","120"
"31009","22034","120"
"31010","22381","120"
"31011","22395","120"
"31012","21658","120"
"31013","21659","120"
"31014","21660","120"
"31015","21661","120"
"31016","21712","120"
"31017","22528","120"
"31018","22529","120"
"31019","22530","120"
"31020","22531","120"
"31021","22532","120"
"31022","22566","120"
"31023","22590","120"
"31024","21989","381"
"31025","21990","381"
"31026","21992","381"
"31027","21993","381"
"31028","22256","381"
"31029","22257","381"
"31030","22258","381"
"31031","22259","381"
"31032","22298","381"
"31033","22425","381"
"31034","22615","381"
"31035","22616","381"
"31036","22617","381"
"31038","21886","338"
"31039","21887","338"
"31040","21888","338"
"31041","21892","338"
"31042","21893","338"
"31043","21895","338"
"31044","22206","2197"
"31051","22087","1108"
"31052","22123","1108"
"31053","22124","1108"
"31054","22125","1108"
"31055","22128","1108"
"31056","22936","1108"
"31057","22222","2296"
"31058","21955","2296"
"31059","21956","2296"
"31060","21897","1054"
"31061","22149","1054"
"31062","22188","1054"
"31063","22189","1054"
"31064","22190","1054"
"31065","22498","1054"
"31066","22549","1054"
"31067","22550","1054"
"31068","22551","1054"
"31069","22552","1054"
"31070","22945","1054"
"31071","22712","1215"
"31072","21181","3538"
"31073","22885","1201"
"31074","22886","1201"
"31075","22887","1201"
"31076","22888","1201"
"31077","22889","1201"
"31078","22890","1201"
"31079","21896","26"
"31080","22941","26"
"31081","22305","640"
"31082","22233","4306"
"31083","22232","4306"
"31084","22770","98"
"31085","22773","98"
"31086","21799","1434"
"31087","22311","939"
"31088","22312","939"
"31089","22313","939"
"31090","22039","777"
"31091","19674","777"
"31092","19676","777"
"31093","19677","777"
"31094","19678","777"
"31096","22174","3404"
"31097","22175","3404"
"31098","21715","229"
"31099","21773","383"
"31100","21774","383"
"31101","22914","383"
"31102","22358","752"
"31103","22321","2973"
"31104","22314","3511"
"31105","22202","342"
"31106","22092","342"
"31107","22959","342"
"31108","22077","12"
"31109","22951","1609"
"31110","22952","1609"
"31111","22953","1609"
"31112","22742","106"
"31113","21898","113"
"31114","21899","113"
"31115","22068","455"
"31116","21643","455"
"31117","21644","455"
"31118","21645","455"
"31119","22112","678"
"31120","21866","1885"
"31121","22486","160"
"31122","22301","116"
"31123","22362","116"
"31124","22363","116"
"31125","22364","116"
"31126","22365","116"
"31127","22408","116"
"31128","22409","116"
"31129","21807","116"
"31130","21809","116"
"31131","22477","116"
"31132","22478","116"
"31133","22479","116"
"31134","22480","116"
"31135","22481","116"
"31136","22482","116"
"31137","22483","116"
"31138","22484","116"
"31139","22485","116"
"31140","21653","534"
"31141","22302","4307"
"31142","22500","4308"
"31143","22044","800"
"31144","22372","762"
"31145","22282","762"
"31146","22804","762"
"31147","22884","107"
"31148","22706","107"
"31149","22452","107"
"31150","22453","107"
"31151","22535","107"
"31152","22536","107"
"31153","22537","107"
"31154","22543","107"
"31156","22192","107"
"31157","22193","107"
"31158","22750","378"
"31159","22114","378"
"31160","22699","378"
"31161","22157","378"
"31162","22565","378"
"31163","22499","3064"
"31164","22505","3064"
"31165","22506","3064"
"31166","21650","4309"
"31167","22507","4310"
"31168","22104","218"
"31169","22665","786"
"31171","22126","4027"
"31172","22964","4312"
"31173","22965","4312"
"31174","22966","4313"
"31175","22966","4314"
"31176","22967","4315"
"31177","22968","4315"
"31178","22943","2296"
"31179","22946","2296"
"31180","22942","1519"
"31181","22947","1519"
"31182","21915","1519"
"31183","21917","1519"
"31184","22574","1519"
"31185","22575","1519"
"31186","22924","3104"
"31187","22918","3745"
"31188","22919","3745"
"31189","22920","3745"
"31190","22921","3745"
"31191","22922","3745"
"31192","22923","3745"
"31193","22916","1555"
"31194","22916","630"
"31195","22912","4316"
"31196","22902","4317"
"31197","22903","4317"
"31198","22904","4317"
"31199","22905","4317"
"31200","22906","4317"
"31201","22907","4317"
"31202","22877","1589"
"31203","22874","19"
"31204","22869","1352"
"31205","22053","735"
"31206","22055","735"
"31207","22867","735"
"31208","22868","735"
"31209","22849","358"
"31210","22850","358"
"31211","22851","358"
"31212","22852","358"
"31213","22859","4318"
"31214","22437","3351"
"31215","22857","3351"
"31216","22859","3351"
"31217","22847","3425"
"31218","22842","166"
"31219","22844","179"
"31220","22843","3881"
"31221","22843","3044"
"31222","21786","3881"
"31223","17576","1455"
"31224","21864","1455"
"31225","21980","1455"
"31226","21981","1455"
"31227","21982","1455"
"31228","21983","1455"
"31229","21984","1455"
"31230","21985","1455"
"31231","21986","1455"
"31232","22492","1455"
"31233","22724","1455"
"31234","22836","1455"
"31235","22837","1455"
"31236","22822","680"
"31237","22822","287"
"31238","22823","287"
"31239","22820","1304"
"31240","22821","1304"
"31241","22813","526"
"31242","22105","526"
"31243","22805","2949"
"31244","22807","2949"
"31245","21790","2949"
"31246","22792","4319"
"31247","22784","784"
"31248","22785","784"
"31249","22786","691"
"31251","22788","691"
"31252","22790","596"
"31253","22791","4320"
"31254","22791","2222"
"31255","22789","4302"
"31256","21826","1732"
"31257","21827","1732"
"31258","21828","1732"
"31259","22782","1732"
"31260","22783","1732"
"31261","22777","391"
"31262","22779","391"
"31263","22780","391"
"31264","22764","2130"
"31265","22757","1838"
"31266","22588","1107"
"31267","22589","1107"
"31268","21688","1107"
"31269","22743","1107"
"31270","22740","4321"
"31271","22733","3548"
"31272","22734","3548"
"31273","22735","3548"
"31274","22736","3548"
"31275","22949","3548"
"31276","22720","1525"
"31277","22708","4322"
"31278","22707","4323"
"31279","22708","4323"
"31280","22709","4323"
"31281","22710","4323"
"31282","22711","4323"
"31284","22703","963"
"31285","22704","107"
"31286","22705","963"
"31287","22702","358"
"31288","22702","3351"
"31289","22547","2202"
"31290","22548","2202"
"31291","22698","2202"
"31292","22697","1491"
"31293","21964","1491"
"31294","21965","1491"
"31295","22664","242"
"31296","22648","1589"
"31297","22648","1429"
"31298","22649","1589"
"31299","22649","1429"
"31300","22635","348"
"31301","22637","348"
"31302","22643","348"
"31303","22644","348"
"31304","22618","1508"
"31305","22619","1508"
"31306","22622","1508"
"31307","22608","1101"
"31308","22605","391"
"31309","22597","1452"
"31310","22598","1452"
"31311","22571","546"
"31312","22555","3530"
"31313","22555","1589"
"31314","22555","1429"
"31315","22556","3530"
"31316","22556","1589"
"31317","22556","1429"
"31318","22558","3530"
"31319","22558","1589"
"31320","22558","1429"
"31321","22559","4157"
"31322","22560","4157"
"31323","22561","3530"
"31324","22561","1589"
"31325","22561","1429"
"31326","22557","3530"
"31327","22557","1589"
"31328","22557","1429"
"31329","21829","1041"
"31330","22541","1155"
"31331","22701","156"
"31332","22540","156"
"31333","22696","156"
"31338","22154","4324"
"31339","22155","4324"
"31340","22816","4324"
"31341","22818","4324"
"31342","22525","4324"
"31343","22526","4324"
"31344","22514","4323"
"31345","22504","115"
"31346","22504","1468"
"31347","22474","4325"
"31348","22476","4325"
"31349","22460","1620"
"31350","22461","1620"
"31351","22460","2"
"31352","22456","4326"
"31353","22456","4327"
"31354","22454","4328"
"31355","22455","4328"
"31356","22457","4328"
"31357","22454","4329"
"31358","22455","4329"
"31359","22434","886"
"31360","22421","2912"
"31361","22422","2912"
"31362","22423","2912"
"31363","22418","1494"
"31364","22419","1494"
"31365","22420","1494"
"31366","22018","1494"
"31367","22417","489"
"31368","22400","1485"
"31369","22401","475"
"31370","22402","1491"
"31371","22403","1041"
"31372","22378","96"
"31373","22079","96"
"31374","21801","96"
"31375","22366","96"
"31376","22367","96"
"31377","22356","4330"
"31378","22352","4331"
"31379","22353","4331"
"31380","22350","4332"
"31381","22351","4332"
"31382","22354","4332"
"31383","22355","4332"
"31384","22344","250"
"31385","22345","250"
"31386","22337","3182"
"31387","22338","3182"
"31388","22339","3182"
"31390","22329","4335"
"31391","22327","4336"
"31392","22328","4336"
"31393","22324","2610"
"31394","22309","584"
"31395","22898","584"
"31396","22308","510"
"31397","22759","510"
"31398","22896","510"
"31399","22897","510"
"31400","22307","2954"
"31401","22758","2954"
"31402","22895","2954"
"31403","22306","1557"
"31404","22894","1557"
"31405","22304","4337"
"31406","22299","4338"
"31407","22224","784"
"31408","21666","784"
"31409","22787","784"
"31410","22244","784"
"31411","22245","784"
"31412","21657","784"
"31413","21806","784"
"31414","22778","784"
"31415","22781","784"
"31416","22828","784"
"31417","22829","784"
"31418","22830","784"
"31419","22831","784"
"31420","22910","784"
"31421","22295","4339"
"31422","22296","4339"
"31423","22297","4339"
"31424","22533","4339"
"31425","22534","4339"
"31426","22284","217"
"31427","22277","179"
"31428","22263","2994"
"31429","22260","3430"
"31430","22261","3430"
"31431","22254","4340"
"31432","22251","4341"
"31433","22253","4341"
"31434","22241","207"
"31435","22568","207"
"31436","22569","207"
"31437","22570","207"
"31438","22572","207"
"31439","22573","207"
"31440","22717","207"
"31441","22718","207"
"31442","21922","207"
"31443","22948","207"
"31444","22235","2745"
"31445","22231","77"
"31446","22218","1385"
"31447","22219","1385"
"31448","22220","1385"
"31449","22221","1385"
"31450","22183","4342"
"31451","22180","1254"
"31452","22177","168"
"31453","22601","168"
"31454","22176","3354"
"31455","22156","2978"
"31456","22819","2978"
"31457","22150","4343"
"31458","22151","4343"
"31459","22153","4343"
"31460","22155","4343"
"31461","22816","4343"
"31462","22817","4343"
"31463","22145","4344"
"31464","22141","2836"
"31465","22142","2836"
"31466","22136","1125"
"31467","22137","1125"
"31469","22129","4346"
"31470","22129","348"
"31471","22131","166"
"31472","22132","470"
"31474","22134","3960"
"31475","22135","4305"
"31476","22130","4345"
"31478","22082","1046"
"31479","22441","1046"
"31480","22442","1046"
"31481","22443","1046"
"31482","22444","1046"
"31483","22445","1046"
"31484","22118","4347"
"31485","22119","4347"
"31486","22101","2925"
"31487","22438","2925"
"31488","22670","2925"
"31489","22099","3135"
"31490","22100","3135"
"31491","22439","3135"
"31492","22440","3135"
"31493","22666","3135"
"31494","22669","3135"
"31495","22672","3135"
"31496","22671","3135"
"31497","22067","1199"
"31498","22069","1199"
"31499","22554","1199"
"31500","22674","1199"
"31501","22675","1199"
"31502","22680","1199"
"31503","22681","1199"
"31504","22682","1199"
"31505","22683","1199"
"31506","22684","1199"
"31507","22813","1199"
"31508","22824","1199"
"31509","22825","1199"
"31510","22826","1199"
"31511","22827","1199"
"31512","22102","1199"
"31513","22538","1199"
"31514","22542","1199"
"31515","22671","1199"
"31516","22673","1199"
"31517","22096","4348"
"31518","22097","4348"
"31519","22098","4348"
"31520","22667","4348"
"31521","22668","4348"
"31522","22093","3368"
"31523","22081","3524"
"31524","22067","1473"
"31525","22068","1473"
"31526","22069","1473"
"31527","22070","1473"
"31528","22071","1473"
"31529","22554","1473"
"31530","21858","81"
"31531","22066","81"
"31532","22283","81"
"31533","22349","81"
"31534","22360","1189"
"31535","22361","1189"
"31536","21761","1189"
"31537","21766","1189"
"31538","21767","1189"
"31539","21768","1189"
"31540","21769","1189"
"31541","21770","1189"
"31544","21820","1101"
"31545","21820","1589"
"31546","21821","3811"
"31547","22062","1101"
"31548","22062","1589"
"31549","22061","1589"
"31550","22061","1101"
"31551","22061","4349"
"31552","22063","1589"
"31553","22063","1101"
"31554","22063","4349"
"31555","22058","602"
"31556","22022","4350"
"31557","22021","4351"
"31558","22024","4351"
"31559","22015","288"
"31560","22015","565"
"31561","22014","4311"
"31562","22010","27"
"31563","22011","27"
"31572","21994","4354"
"31573","21996","4354"
"31574","21684","380"
"31575","21685","380"
"31576","21686","380"
"31577","22796","380"
"31578","22797","380"
"31579","22798","380"
"31580","21953","1495"
"31581","21954","1495"
"31582","21953","3244"
"31583","21947","2791"
"31584","21948","2791"
"31585","21946","374"
"31586","21943","4174"
"31587","21941","1874"
"31588","21674","1874"
"31589","21675","1874"
"31590","21938","1511"
"31591","22179","1511"
"31592","21937","288"
"31593","21933","71"
"31594","22133","71"
"31595","21931","1126"
"31596","21934","1126"
"31597","21924","2967"
"31598","22909","2967"
"31599","21911","2063"
"31600","21912","2063"
"31601","21913","2063"
"31602","22809","2063"
"31603","22810","2063"
"31604","21907","4355"
"31605","21905","389"
"31606","21901","4356"
"31607","21900","4357"
"31608","21902","4357"
"31609","21877","144"
"31610","21882","144"
"31611","21883","144"
"31612","21884","144"
"31613","22562","144"
"31614","22563","144"
"31615","21863","27"
"31616","21879","27"
"31617","22714","27"
"31618","22870","27"
"31619","22872","27"
"31620","22873","27"
"31621","21853","3811"
"31622","21855","3811"
"31623","22577","3811"
"31624","22579","3811"
"31625","21851","1160"
"31626","21854","1160"
"31627","21856","1160"
"31628","21843","4358"
"31629","21844","1046"
"31630","21845","1052"
"31631","21847","1651"
"31632","21848","78"
"31633","21846","73"
"31634","21836","691"
"31635","21839","691"
"31636","21825","1926"
"31637","21812","72"
"31638","21919","2129"
"31639","21798","2129"
"31640","21815","2129"
"31641","21788","2241"
"31642","21696","298"
"31643","21753","1030"
"31644","21716","1137"
"31645","21708","4359"
"31646","21664","290"
"31647","21664","235"
"31648","21665","290"
"31649","21665","235"
"31650","21654","1175"
"31651","5690","1226"
"31652","5464","932"
"31653","5465","1229"
"31654","5467","1231"
"31655","3983","191"
"31656","3984","192"
"31657","3985","193"
"31658","3986","3082"
"31659","3986","2910"
"31660","1463","4361"
"31661","1464","4362"
"31662","1467","4363"
"31663","1465","4364"
"31664","1466","2403"
"31665","1468","4363"
"31666","1471","4363"
"31667","1472","4363"
"31668","1469","4364"
"31669","1470","2403"
"31670","1474","25"
"31671","1476","25"
"31672","1475","25"
"31673","1473","25"
"31674","1477","25"
"31675","2894","30"
"31676","2895","30"
"31677","2896","30"
"31678","2897","30"
"31679","1478","30"
"31680","1479","30"
"31681","1481","30"
"31682","1482","30"
"31683","1483","30"
"31684","1484","30"
"31685","1480","30"
"31686","1485","123"
"31687","1487","72"
"31688","1486","5"
"31689","1488","81"
"31690","1489","774"
"31691","1490","12"
"31692","1491","498"
"31693","1494","775"
"31694","1495","2341"
"31695","1496","30"
"31696","1497","30"
"31697","1498","30"
"31698","1499","4365"
"31699","1500","30"
"31700","1502","184"
"31701","1505","2341"
"31702","1504","2341"
"31703","1506","2341"
"31704","1507","777"
"31705","1507","1101"
"31706","1509","27"
"31707","1513","698"
"31708","1510","698"
"31709","1508","30"
"31710","1511","30"
"31711","1512","30"
"31712","1515","2403"
"31713","1516","4364"
"31714","1517","2403"
"31715","1514","2403"
"31716","1518","2403"
"31717","1521","95"
"31718","1523","541"
"31719","1522","4366"
"31720","1525","69"
"31721","1526","233"
"31722","1527","233"
"31723","1528","645"
"31724","1529","33"
"31725","1530","184"
"31726","1531","2203"
"31727","1532","123"
"31728","1534","184"
"31729","1533","184"
"31730","1538","27"
"31731","1539","31"
"31732","1537","2285"
"31733","1536","184"
"31734","1535","27"
"31735","1540","857"
"31736","1541","23"
"31737","1543","4367"
"31738","1542","23"
"31739","1552","4364"
"31740","1553","2403"
"31741","1554","2403"
"31742","1555","2403"
"31743","1551","2403"
"31744","1556","4363"
"31745","1557","4363"
"31746","1558","4368"
"31747","1561","31"
"31748","1559","31"
"31749","1560","31"
"31750","1563","50"
"31751","1562","1161"
"31752","1562","323"
"31753","1571","50"
"31754","1570","50"
"31755","1572","2283"
"31763","1576","25"
"31764","1574","25"
"31765","1575","25"
"31766","1573","25"
"31767","1577","25"
"31768","1578","25"
"31769","1579","25"
"31770","22969","25"
"31771","1580","251"
"31772","1580","71"
"31773","1582","405"
"31774","1585","3348"
"31775","1581","3077"
"31776","1583","324"
"31777","1584","324"
"31778","1591","40"
"31779","1589","40"
"31780","1590","837"
"31781","1592","4369"
"31782","1594","183"
"31783","1595","183"
"31784","1593","183"
"31785","1596","30"
"31786","1597","30"
"31787","1598","4370"
"31788","1599","4370"
"31789","1600","4371"
"31790","1601","26"
"31791","1602","396"
"31792","1603","4372"
"31793","1604","3561"
"31794","1605","4373"
"31795","1606","4374"
"31796","1607","2687"
"31797","1608","4375"
"31798","1609","4376"
"31799","1616","170"
"31800","1618","170"
"31801","1615","170"
"31802","1617","170"
"31803","1621","40"
"31804","1622","275"
"31805","1624","72"
"31806","1627","306"
"31807","1625","306"
"31808","1626","306"
"31809","1628","735"
"31810","1629","1485"
"31811","1630","792"
"31812","1631","306"
"31813","1632","306"
"31814","1633","4377"
"31815","1634","4378"
"31816","1635","29"
"31817","1636","71"
"31818","1637","71"
"31819","1638","27"
"31820","1641","631"
"31821","1642","40"
"31822","1639","5"
"31823","1640","2691"
"31824","1643","96"
"31825","1644","5"
"31826","1645","5"
"31827","1647","96"
"31828","1646","31"
"31829","1649","11"
"31830","1648","5"
"31831","1650","68"
"31832","1653","837"
"31833","1656","837"
"31834","22970","837"
"31835","22971","837"
"31836","1657","4379"
"31837","1658","193"
"31838","1659","5"
"31839","22972","5"
"31840","1664","71"
"31841","1663","701"
"31842","1661","451"
"31843","1662","4380"
"31844","1665","974"
"31845","1666","974"
"31846","1667","974"
"31847","1668","974"
"31848","1669","974"
"31849","1670","207"
"31850","1673","8"
"31851","1677","31"
"31852","1675","598"
"31853","1676","27"
"31854","1676","598"
"31855","1674","27"
"31856","1678","795"
"31857","1679","29"
"31858","1680","4371"
"31859","1681","29"
"31860","1683","23"
"31861","1682","23"
"31862","1685","23"
"31863","18389","23"
"31864","1687","23"
"31865","1684","23"
"31866","1688","25"
"31867","1689","798"
"31868","1690","798"
"31869","1691","798"
"31870","1692","798"
"31871","1693","754"
"31872","1694","755"
"31873","1696","754"
"31874","1697","755"
"31875","1695","339"
"31876","1702","784"
"31877","1700","11"
"31878","1699","5"
"31879","1701","541"
"31880","1705","1067"
"31881","1708","3616"
"31882","1710","2285"
"31883","1707","123"
"31884","1709","2352"
"31885","1711","2854"
"31886","1712","598"
"31887","1714","58"
"31888","1713","8"
"31889","1715","8"
"31890","22973","8"
"31891","22974","8"
"31892","1718","1286"
"31893","1720","184"
"31894","1719","184"
"31895","1721","782"
"31896","1722","184"
"31897","1723","782"
"31898","1725","31"
"31899","1724","31"
"31900","1726","184"
"31901","22975","171"
"31902","22976","4381"
"31903","1170","23"
"31904","1169","23"
"31905","1171","23"
"31906","1173","123"
"31907","1174","2442"
"31908","1179","4382"
"31909","1180","4383"
"31910","1181","4382"
"31911","1182","805"
"31912","1183","804"
"31913","1184","805"
"31914","1186","805"
"31915","1185","804"
"31917","1187","822"
"31919","1188","822"
"31921","1189","822"
"31922","1191","3077"
"31923","1192","2551"
"31924","1193","2551"
"31925","1194","4384"
"31926","1197","4385"
"31927","1196","181"
"31928","1195","181"
"31929","1199","4363"
"31930","1199","870"
"31931","1198","4363"
"31932","1198","870"
"31933","1200","653"
"31934","1201","737"
"31935","1203","136"
"31936","1204","2989"
"31937","1209","233"
"31938","1210","233"
"31939","1212","4386"
"31940","1211","4386"
"31941","1215","810"
"31942","1214","4387"
"31943","1213","308"
"31944","1217","4388"
"31945","1218","4388"
"31946","1219","4388"
"31947","1220","4389"
"31948","1221","4390"
"31949","1223","96"
"31950","1224","96"
"31951","1222","31"
"31952","1225","31"
"31953","1227","870"
"31954","1226","870"
"31955","1228","1035"
"31956","1229","1035"
"31957","1231","31"
"31958","1230","31"
"31959","1232","31"
"31960","1234","618"
"31961","1233","1161"
"31962","1233","323"
"31963","1235","29"
"31964","1236","4391"
"31965","1239","83"
"31966","1244","816"
"31967","1245","816"
"31968","1245","565"
"31969","1247","818"
"31970","1248","819"
"31971","1249","820"
"31972","1251","2341"
"31973","1252","822"
"31974","1253","822"
"31975","1254","822"
"31976","1255","822"
"31977","1258","4392"
"31978","1261","2960"
"31979","1264","3561"
"31980","1266","4393"
"31981","1267","829"
"31982","1268","830"
"31983","1270","4386"
"31984","1271","777"
"31985","1272","29"
"31986","1274","29"
"31987","1273","29"
"31988","1275","29"
"31989","1277","832"
"31990","1276","832"
"31991","1278","2202"
"31992","1279","805"
"31993","1280","805"
"31994","1281","251"
"31995","1283","2676"
"31996","1283","324"
"31999","1286","834"
"32000","1287","834"
"32001","1288","1041"
"32002","1293","4394"
"32003","1294","2203"
"32004","1295","837"
"32005","1296","837"
"32006","1297","837"
"32007","1300","76"
"32008","1302","4395"
"32009","1301","4396"
"32010","1306","4363"
"32011","1306","870"
"32012","1305","4363"
"32013","1305","870"
"32014","22977","526"
"32015","1312","4397"
"32016","1310","25"
"32017","1315","731"
"32018","1311","731"
"32019","1314","4398"
"32020","1316","731"
"32021","1313","731"
"32022","1317","4399"
"32023","1319","58"
"32024","1318","8"
"32025","1320","8"
"32026","1321","8"
"32027","1322","58"
"32028","1324","647"
"32029","1325","8"
"32030","1323","149"
"32031","22978","149"
"32032","1326","108"
"32033","1330","31"
"32034","1329","31"
"32035","1331","123"
"32036","1336","467"
"32037","1341","775"
"32038","1344","4400"
"32039","1345","184"
"32040","1349","698"
"32041","1350","251"
"32042","1350","71"
"32043","1347","30"
"32044","1352","708"
"32045","1351","29"
"32046","1348","251"
"32047","1353","930"
"32048","1354","930"
"32049","1356","2676"
"32050","1356","324"
"32051","1357","846"
"32052","1358","71"
"32053","1355","16"
"32054","1363","4401"
"32055","1364","4401"
"32056","1365","4401"
"32057","1367","3352"
"32058","1368","1732"
"32059","1366","1732"
"32060","1369","4402"
"32061","1370","4"
"32062","1372","72"
"32063","1374","72"
"32064","1375","72"
"32065","1376","72"
"32066","1373","72"
"32067","1377","120"
"32070","1378","72"
"32071","22979","72"
"32072","1380","120"
"32073","1379","72"
"32074","1381","72"
"32075","22980","72"
"32076","1383","4403"
"32077","1384","5"
"32078","1385","5"
"32079","1385","494"
"32080","1387","2341"
"32081","1386","40"
"32082","1388","2341"
"32083","1392","103"
"32084","1393","301"
"32085","1394","385"
"32086","1396","40"
"32087","1399","31"
"32088","1401","31"
"32089","1400","31"
"32090","1403","857"
"32091","1404","857"
"32092","1407","181"
"32093","1408","4404"
"32094","1406","58"
"32095","1411","170"
"32096","1412","170"
"32097","1409","170"
"32098","1413","170"
"32099","1414","170"
"32100","1415","170"
"32101","1410","170"
"32102","1416","170"
"32103","1417","802"
"32104","1418","859"
"32105","1419","860"
"32106","1420","861"
"32107","1421","862"
"32108","1422","863"
"32109","1423","864"
"32110","1424","865"
"32111","1425","866"
"32112","1428","749"
"32113","1432","4363"
"32114","1432","870"
"32115","1431","4363"
"32116","1431","870"
"32117","1435","542"
"32118","1442","8"
"32119","1440","58"
"32120","1439","8"
"32121","1441","8"
"32122","1446","8"
"32123","1443","58"
"32124","1444","149"
"32125","1445","647"
"32126","22981","149"
"32127","1451","603"
"32128","1451","2366"
"32129","1452","4405"
"32130","1453","877"
"32131","1457","842"
"32132","1460","4406"
"32133","1459","4406"
"32134","19602","120"
"32135","19603","120"
"32136","19604","120"
"32137","19605","120"
"32138","21998","248"
"32139","21999","4353"
"32140","22000","248"
"32141","22002","4353"
"32142","22001","4352"
"32143","22982","735"
"32144","22983","4407"
"32145","22984","4408"
"32146","22985","630"
"32147","22986","3003"
"32148","22987","4409"
"32149","22988","2891"
"32150","22989","630"
"32151","22990","1109"
"32152","22991","1109"
"32155","22994","1109"
"32156","22995","2117"
"32157","22996","2117"
"32158","22997","3025"
"32159","22998","3025"
"32160","22999","3025"
"32161","23000","400"
"32162","23001","4411"
"32163","23002","4412"
"32164","23003","4413"
"32165","23004","4414"
"32166","23005","882"
"32167","23006","882"
"32168","23007","3175"
"32169","23008","3175"
"32170","23009","4415"
"32171","23010","3175"
"32172","23011","3175"
"32173","23012","3175"
"32174","23013","1874"
"32175","23014","1874"
"32176","23015","1874"
"32177","23016","4416"
"32178","23016","1102"
"32179","23017","371"
"32180","23018","4260"
"32183","23021","1962"
"32184","23022","1962"
"32185","23023","1962"
"32186","23024","1962"
"32187","23025","1962"
"32188","23026","1962"
"32189","23027","314"
"32190","23028","314"
"32191","23029","314"
"32192","23030","314"
"32193","23031","380"
"32195","23033","2131"
"32197","23035","2942"
"32198","23036","2942"
"32199","23037","4260"
"32200","23038","4260"
"32201","23039","4260"
"32202","23040","4040"
"32203","23041","207"
"32205","23043","1519"
"32207","23045","1500"
"32208","23046","1500"
"32209","23047","1500"
"32210","23049","44"
"32211","23050","392"
"32213","23052","3763"
"32214","23053","2929"
"32217","23056","348"
"32218","23057","348"
"32219","23058","358"
"32220","23059","358"
"32221","23060","358"
"32222","23061","358"
"32223","23062","358"
"32225","23063","104"
"32227","23064","104"
"32228","23065","305"
"32237","23074","400"
"32238","23075","2220"
"32239","23076","2063"
"32240","23077","2063"
"32241","23078","2063"
"32242","23079","3272"
"32243","23080","1410"
"32244","23081","1410"
"32245","23082","801"
"32246","23083","1410"
"32247","23084","1410"
"32248","23085","1410"
"32249","23086","801"
"32258","23091","2125"
"32259","23092","1189"
"32260","23093","217"
"32261","23094","3417"
"32262","23095","4432"
"32263","23096","4432"
"32265","23098","462"
"32266","23099","4434"
"32267","23100","462"
"32268","23101","4435"
"32269","23102","692"
"32271","23103","939"
"32273","23104","4437"
"32274","23105","4437"
"32275","23106","4438"
"32276","23107","4438"
"32277","23108","4438"
"32280","23111","4440"
"32281","23112","4440"
"32287","23118","239"
